Datetime,Open,High,Low,Close,Adj Close,Volume
2020-08-04 01:31:00,396.8341674804688,396.8341674804688,396.8341674804688,396.8341674804688,396.8341674804688,25683968
2020-08-04 01:32:00,397.09765625,397.09765625,397.09765625,397.09765625,397.09765625,13669376
2020-08-04 01:33:00,397.3055725097656,397.3055725097656,397.3055725097656,397.3055725097656,397.3055725097656,20416512
2020-08-04 01:34:00,396.95806884765625,396.95806884765625,396.95806884765625,396.95806884765625,396.95806884765625,5796864
2020-08-04 01:35:00,396.94830322265625,396.94830322265625,396.94830322265625,396.94830322265625,396.94830322265625,8572928
2020-08-04 01:36:00,397.014892578125,397.014892578125,397.014892578125,397.014892578125,397.014892578125,1623040
2020-08-04 01:37:00,397.3836364746094,397.3836364746094,397.3836364746094,397.3836364746094,397.3836364746094,22948864
2020-08-04 01:38:00,396.4729919433594,396.4729919433594,396.4729919433594,396.4729919433594,396.4729919433594,0
2020-08-04 01:39:00,397.2189025878906,397.2189025878906,397.2189025878906,397.2189025878906,397.2189025878906,18912256
2020-08-04 01:40:00,396.4154357910156,396.4154357910156,396.4154357910156,396.4154357910156,396.4154357910156,0
2020-08-04 01:41:00,396.4266052246094,396.4266052246094,396.4266052246094,396.4266052246094,396.4266052246094,11282432
2020-08-04 01:42:00,396.7506408691406,396.7506408691406,396.7506408691406,396.7506408691406,396.7506408691406,5633024
2020-08-04 01:43:00,397.27276611328125,397.27276611328125,397.27276611328125,397.27276611328125,397.27276611328125,8971264
2020-08-04 01:44:00,396.9956359863281,396.9956359863281,396.9956359863281,396.9956359863281,396.9956359863281,2545664
2020-08-04 01:45:00,397.318603515625,397.318603515625,397.318603515625,397.318603515625,397.318603515625,7948288
2020-08-04 01:46:00,397.483154296875,397.483154296875,397.483154296875,397.483154296875,397.483154296875,0
2020-08-04 01:47:00,397.4298706054688,397.4298706054688,397.4298706054688,397.4298706054688,397.4298706054688,3221504
2020-08-04 01:48:00,397.7727355957031,397.7727355957031,397.7727355957031,397.7727355957031,397.7727355957031,8246272
2020-08-04 01:49:00,398.95440673828125,398.95440673828125,398.95440673828125,398.95440673828125,398.95440673828125,50443264
2020-08-04 01:50:00,398.9198303222656,398.9198303222656,398.9198303222656,398.9198303222656,398.9198303222656,25486336
2020-08-04 01:51:00,399.855224609375,399.855224609375,399.855224609375,399.855224609375,399.855224609375,33008640
2020-08-04 01:52:00,400.70062255859375,400.70062255859375,400.70062255859375,400.70062255859375,400.70062255859375,54383616
2020-08-04 01:53:00,400.4375915527344,400.4375915527344,400.4375915527344,400.4375915527344,400.4375915527344,24422400
2020-08-04 01:54:00,399.4440002441406,399.4440002441406,399.4440002441406,399.4440002441406,399.4440002441406,0
2020-08-04 01:55:00,400.435546875,400.435546875,400.435546875,400.435546875,400.435546875,47515648
2020-08-04 01:56:00,400.0736389160156,400.0736389160156,400.0736389160156,400.0736389160156,400.0736389160156,2677760
2020-08-04 01:57:00,400.0310363769531,400.0310363769531,400.0310363769531,400.0310363769531,400.0310363769531,10657792
2020-08-04 01:58:00,400.0335388183594,400.0335388183594,400.0335388183594,400.0335388183594,400.0335388183594,478208
2020-08-04 01:59:00,400.04425048828125,400.04425048828125,400.04425048828125,400.04425048828125,400.04425048828125,11631616
2020-08-04 02:00:00,399.8709411621094,399.8709411621094,399.8709411621094,399.8709411621094,399.8709411621094,0
2020-08-04 02:01:00,398.7124328613281,398.7124328613281,398.7124328613281,398.7124328613281,398.7124328613281,0
2020-08-04 02:02:00,398.62921142578125,398.62921142578125,398.62921142578125,398.62921142578125,398.62921142578125,0
2020-08-04 02:03:00,399.0011596679688,399.0011596679688,399.0011596679688,399.0011596679688,399.0011596679688,14773248
2020-08-04 02:04:00,398.7383728027344,398.7383728027344,398.7383728027344,398.7383728027344,398.7383728027344,0
2020-08-04 02:05:00,398.7599792480469,398.7599792480469,398.7599792480469,398.7599792480469,398.7599792480469,0
2020-08-04 02:06:00,398.8712768554688,398.8712768554688,398.8712768554688,398.8712768554688,398.8712768554688,0
2020-08-04 02:07:00,398.86572265625,398.86572265625,398.86572265625,398.86572265625,398.86572265625,10733568
2020-08-04 02:08:00,398.6080322265625,398.6080322265625,398.6080322265625,398.6080322265625,398.6080322265625,0
2020-08-04 02:09:00,398.3221130371094,398.3221130371094,398.3221130371094,398.3221130371094,398.3221130371094,0
2020-08-04 02:10:00,397.8301086425781,397.8301086425781,397.8301086425781,397.8301086425781,397.8301086425781,0
2020-08-04 02:11:00,398.553955078125,398.553955078125,398.553955078125,398.553955078125,398.553955078125,14191616
2020-08-04 02:12:00,398.20458984375,398.20458984375,398.20458984375,398.20458984375,398.20458984375,0
2020-08-04 02:13:00,398.1982727050781,398.1982727050781,398.1982727050781,398.1982727050781,398.1982727050781,0
2020-08-04 02:14:00,398.023681640625,398.023681640625,398.023681640625,398.023681640625,398.023681640625,9838592
2020-08-04 02:15:00,398.2113037109375,398.2113037109375,398.2113037109375,398.2113037109375,398.2113037109375,0
2020-08-04 02:16:00,398.8336486816406,398.8336486816406,398.8336486816406,398.8336486816406,398.8336486816406,13821952
2020-08-04 02:17:00,399.6477355957031,399.6477355957031,399.6477355957031,399.6477355957031,399.6477355957031,19692544
2020-08-04 02:18:00,399.9689025878906,399.9689025878906,399.9689025878906,399.9689025878906,399.9689025878906,12664832
2020-08-04 02:19:00,399.92120361328125,399.92120361328125,399.92120361328125,399.92120361328125,399.92120361328125,4838400
2020-08-04 02:20:00,399.9390258789063,399.9390258789063,399.9390258789063,399.9390258789063,399.9390258789063,0
2020-08-04 02:21:00,399.40576171875,399.40576171875,399.40576171875,399.40576171875,399.40576171875,0
2020-08-04 02:22:00,399.2936096191406,399.2936096191406,399.2936096191406,399.2936096191406,399.2936096191406,7538688
2020-08-04 02:23:00,399.2575378417969,399.2575378417969,399.2575378417969,399.2575378417969,399.2575378417969,0
2020-08-04 02:24:00,399.597412109375,399.597412109375,399.597412109375,399.597412109375,399.597412109375,6596608
2020-08-04 02:25:00,399.562255859375,399.562255859375,399.562255859375,399.562255859375,399.562255859375,0
2020-08-04 02:26:00,399.42608642578125,399.42608642578125,399.42608642578125,399.42608642578125,399.42608642578125,0
2020-08-04 02:27:00,398.79974365234375,398.79974365234375,398.79974365234375,398.79974365234375,398.79974365234375,0
2020-08-04 02:28:00,398.7612915039063,398.7612915039063,398.7612915039063,398.7612915039063,398.7612915039063,3214336
2020-08-04 02:29:00,398.66888427734375,398.66888427734375,398.66888427734375,398.66888427734375,398.66888427734375,0
2020-08-04 02:30:00,398.7212219238281,398.7212219238281,398.7212219238281,398.7212219238281,398.7212219238281,0
2020-08-04 02:31:00,398.8776550292969,398.8776550292969,398.8776550292969,398.8776550292969,398.8776550292969,0
2020-08-04 02:32:00,398.55859375,398.55859375,398.55859375,398.55859375,398.55859375,0
2020-08-04 02:33:00,398.3481140136719,398.3481140136719,398.3481140136719,398.3481140136719,398.3481140136719,0
2020-08-04 02:34:00,398.406005859375,398.406005859375,398.406005859375,398.406005859375,398.406005859375,1694720
2020-08-04 02:35:00,398.6451110839844,398.6451110839844,398.6451110839844,398.6451110839844,398.6451110839844,0
2020-08-04 02:36:00,398.6321716308594,398.6321716308594,398.6321716308594,398.6321716308594,398.6321716308594,496640
2020-08-04 02:37:00,398.8884582519531,398.8884582519531,398.8884582519531,398.8884582519531,398.8884582519531,9753600
2020-08-04 02:38:00,399.0677490234375,399.0677490234375,399.0677490234375,399.0677490234375,399.0677490234375,2350080
2020-08-04 02:39:00,399.16583251953125,399.16583251953125,399.16583251953125,399.16583251953125,399.16583251953125,175104
2020-08-04 02:40:00,399.38421630859375,399.38421630859375,399.38421630859375,399.38421630859375,399.38421630859375,10788864
2020-08-04 02:41:00,399.2742919921875,399.2742919921875,399.2742919921875,399.2742919921875,399.2742919921875,0
2020-08-04 02:42:00,399.3096008300781,399.3096008300781,399.3096008300781,399.3096008300781,399.3096008300781,4465664
2020-08-04 02:43:00,399.3522644042969,399.3522644042969,399.3522644042969,399.3522644042969,399.3522644042969,1858560
2020-08-04 02:44:00,399.2220764160156,399.2220764160156,399.2220764160156,399.2220764160156,399.2220764160156,1648640
2020-08-04 02:45:00,399.24261474609375,399.24261474609375,399.24261474609375,399.24261474609375,399.24261474609375,0
2020-08-04 02:46:00,399.3228759765625,399.3228759765625,399.3228759765625,399.3228759765625,399.3228759765625,13217792
2020-08-04 02:47:00,399.1967468261719,399.1967468261719,399.1967468261719,399.1967468261719,399.1967468261719,0
2020-08-04 02:48:00,399.716552734375,399.716552734375,399.716552734375,399.716552734375,399.716552734375,21315584
2020-08-04 02:49:00,399.4053955078125,399.4053955078125,399.4053955078125,399.4053955078125,399.4053955078125,0
2020-08-04 02:50:00,399.2976989746094,399.2976989746094,399.2976989746094,399.2976989746094,399.2976989746094,0
2020-08-04 02:51:00,399.1554565429688,399.1554565429688,399.1554565429688,399.1554565429688,399.1554565429688,0
2020-08-04 02:52:00,399.1007690429688,399.1007690429688,399.1007690429688,399.1007690429688,399.1007690429688,0
2020-08-04 02:53:00,398.8048400878906,398.8048400878906,398.8048400878906,398.8048400878906,398.8048400878906,0
2020-08-04 02:54:00,398.6302185058594,398.6302185058594,398.6302185058594,398.6302185058594,398.6302185058594,0
2020-08-04 02:55:00,398.5810546875,398.5810546875,398.5810546875,398.5810546875,398.5810546875,4561920
2020-08-04 02:56:00,398.4194946289063,398.4194946289063,398.4194946289063,398.4194946289063,398.4194946289063,0
2020-08-04 02:57:00,398.4805603027344,398.4805603027344,398.4805603027344,398.4805603027344,398.4805603027344,110592
2020-08-04 02:58:00,398.3786315917969,398.3786315917969,398.3786315917969,398.3786315917969,398.3786315917969,0
2020-08-04 02:59:00,398.3284606933594,398.3284606933594,398.3284606933594,398.3284606933594,398.3284606933594,25600
2020-08-04 03:00:00,398.293212890625,398.293212890625,398.293212890625,398.293212890625,398.293212890625,0
2020-08-04 03:01:00,398.6318359375,398.6318359375,398.6318359375,398.6318359375,398.6318359375,26992640
2020-08-04 03:02:00,398.1748352050781,398.1748352050781,398.1748352050781,398.1748352050781,398.1748352050781,0
2020-08-04 03:03:00,398.1380920410156,398.1380920410156,398.1380920410156,398.1380920410156,398.1380920410156,0
2020-08-04 03:04:00,397.95611572265625,397.95611572265625,397.95611572265625,397.95611572265625,397.95611572265625,0
2020-08-04 03:05:00,397.38616943359375,397.38616943359375,397.38616943359375,397.38616943359375,397.38616943359375,0
2020-08-04 03:06:00,398.1584167480469,398.1584167480469,398.1584167480469,398.1584167480469,398.1584167480469,15977472
2020-08-04 03:07:00,398.4105224609375,398.4105224609375,398.4105224609375,398.4105224609375,398.4105224609375,8656896
2020-08-04 03:08:00,398.35595703125,398.35595703125,398.35595703125,398.35595703125,398.35595703125,2188288
2020-08-04 03:09:00,398.5849914550781,398.5849914550781,398.5849914550781,398.5849914550781,398.5849914550781,8287232
2020-08-04 03:10:00,398.7965698242188,398.7965698242188,398.7965698242188,398.7965698242188,398.7965698242188,205824
2020-08-04 03:11:00,398.7439270019531,398.7439270019531,398.7439270019531,398.7439270019531,398.7439270019531,773120
2020-08-04 03:12:00,398.6152648925781,398.6152648925781,398.6152648925781,398.6152648925781,398.6152648925781,2862080
2020-08-04 03:13:00,398.3971862792969,398.3971862792969,398.3971862792969,398.3971862792969,398.3971862792969,2484224
2020-08-04 03:14:00,398.5441589355469,398.5441589355469,398.5441589355469,398.5441589355469,398.5441589355469,9380864
2020-08-04 03:15:00,398.25372314453125,398.25372314453125,398.25372314453125,398.25372314453125,398.25372314453125,0
2020-08-04 03:16:00,398.5579528808594,398.5579528808594,398.5579528808594,398.5579528808594,398.5579528808594,9490432
2020-08-04 03:17:00,398.3000183105469,398.3000183105469,398.3000183105469,398.3000183105469,398.3000183105469,0
2020-08-04 03:18:00,398.1598205566406,398.1598205566406,398.1598205566406,398.1598205566406,398.1598205566406,0
2020-08-04 03:19:00,398.0198669433594,398.0198669433594,398.0198669433594,398.0198669433594,398.0198669433594,0
2020-08-04 03:20:00,398.1181945800781,398.1181945800781,398.1181945800781,398.1181945800781,398.1181945800781,0
2020-08-04 03:21:00,398.1437072753906,398.1437072753906,398.1437072753906,398.1437072753906,398.1437072753906,0
2020-08-04 03:22:00,398.1159057617188,398.1159057617188,398.1159057617188,398.1159057617188,398.1159057617188,3853312
2020-08-04 03:23:00,398.2156677246094,398.2156677246094,398.2156677246094,398.2156677246094,398.2156677246094,6326272
2020-08-04 03:24:00,398.4226989746094,398.4226989746094,398.4226989746094,398.4226989746094,398.4226989746094,0
2020-08-04 03:25:00,398.3013916015625,398.3013916015625,398.3013916015625,398.3013916015625,398.3013916015625,0
2020-08-04 03:26:00,398.2277526855469,398.2277526855469,398.2277526855469,398.2277526855469,398.2277526855469,7285760
2020-08-04 03:27:00,398.2274169921875,398.2274169921875,398.2274169921875,398.2274169921875,398.2274169921875,0
2020-08-04 03:28:00,398.27191162109375,398.27191162109375,398.27191162109375,398.27191162109375,398.27191162109375,4730880
2020-08-04 03:29:00,398.30694580078125,398.30694580078125,398.30694580078125,398.30694580078125,398.30694580078125,8997888
2020-08-04 03:30:00,398.5360107421875,398.5360107421875,398.5360107421875,398.5360107421875,398.5360107421875,973824
2020-08-04 03:31:00,398.3301086425781,398.3301086425781,398.3301086425781,398.3301086425781,398.3301086425781,3496960
2020-08-04 03:32:00,398.3769226074219,398.3769226074219,398.3769226074219,398.3769226074219,398.3769226074219,0
2020-08-04 03:33:00,398.30499267578125,398.30499267578125,398.30499267578125,398.30499267578125,398.30499267578125,10975232
2020-08-04 03:34:00,398.0247802734375,398.0247802734375,398.0247802734375,398.0247802734375,398.0247802734375,0
2020-08-04 03:35:00,397.9781494140625,397.9781494140625,397.9781494140625,397.9781494140625,397.9781494140625,256000
2020-08-04 03:36:00,397.8236083984375,397.8236083984375,397.8236083984375,397.8236083984375,397.8236083984375,0
2020-08-04 03:37:00,397.138427734375,397.138427734375,397.138427734375,397.138427734375,397.138427734375,0
2020-08-04 03:38:00,396.75390625,396.75390625,396.75390625,396.75390625,396.75390625,1917952
2020-08-04 03:39:00,396.8703308105469,396.8703308105469,396.8703308105469,396.8703308105469,396.8703308105469,23959552
2020-08-04 03:40:00,396.4318542480469,396.4318542480469,396.4318542480469,396.4318542480469,396.4318542480469,0
2020-08-04 03:41:00,396.3291931152344,396.3291931152344,396.3291931152344,396.3291931152344,396.3291931152344,0
2020-08-04 03:42:00,396.2191162109375,396.2191162109375,396.2191162109375,396.2191162109375,396.2191162109375,3869696
2020-08-04 03:43:00,396.4092712402344,396.4092712402344,396.4092712402344,396.4092712402344,396.4092712402344,7947264
2020-08-04 03:44:00,395.9388122558594,395.9388122558594,395.9388122558594,395.9388122558594,395.9388122558594,0
2020-08-04 03:45:00,395.9866943359375,395.9866943359375,395.9866943359375,395.9866943359375,395.9866943359375,0
2020-08-04 03:46:00,396.0783996582031,396.0783996582031,396.0783996582031,396.0783996582031,396.0783996582031,6799360
2020-08-04 03:47:00,395.4670715332031,395.4670715332031,395.4670715332031,395.4670715332031,395.4670715332031,0
2020-08-04 03:48:00,395.4113159179688,395.4113159179688,395.4113159179688,395.4113159179688,395.4113159179688,14960640
2020-08-04 03:49:00,394.4970397949219,394.4970397949219,394.4970397949219,394.4970397949219,394.4970397949219,0
2020-08-04 03:50:00,395.1192932128906,395.1192932128906,395.1192932128906,395.1192932128906,395.1192932128906,15602688
2020-08-04 03:51:00,395.05029296875,395.05029296875,395.05029296875,395.05029296875,395.05029296875,0
2020-08-04 03:52:00,394.971435546875,394.971435546875,394.971435546875,394.971435546875,394.971435546875,793600
2020-08-04 03:53:00,394.722412109375,394.722412109375,394.722412109375,394.722412109375,394.722412109375,0
2020-08-04 03:54:00,394.7102355957031,394.7102355957031,394.7102355957031,394.7102355957031,394.7102355957031,5730304
2020-08-04 03:55:00,394.6044006347656,394.6044006347656,394.6044006347656,394.6044006347656,394.6044006347656,0
2020-08-04 03:56:00,394.58428955078125,394.58428955078125,394.58428955078125,394.58428955078125,394.58428955078125,0
2020-08-04 03:57:00,394.4494323730469,394.4494323730469,394.4494323730469,394.4494323730469,394.4494323730469,5644288
2020-08-04 03:58:00,393.8027648925781,393.8027648925781,393.8027648925781,393.8027648925781,393.8027648925781,0
2020-08-04 03:59:00,393.8843994140625,393.8843994140625,393.8843994140625,393.8843994140625,393.8843994140625,11694080
2020-08-04 04:00:00,393.9463195800781,393.9463195800781,393.9463195800781,393.9463195800781,393.9463195800781,0
2020-08-04 04:01:00,393.4895935058594,393.4895935058594,393.4895935058594,393.4895935058594,393.4895935058594,0
2020-08-04 04:02:00,394.0757141113281,394.0757141113281,394.0757141113281,394.0757141113281,394.0757141113281,14882816
2020-08-04 04:03:00,394.1624450683594,394.1624450683594,394.1624450683594,394.1624450683594,394.1624450683594,4450304
2020-08-04 04:04:00,393.8094177246094,393.8094177246094,393.8094177246094,393.8094177246094,393.8094177246094,0
2020-08-04 04:05:00,393.96759033203125,393.96759033203125,393.96759033203125,393.96759033203125,393.96759033203125,3198976
2020-08-04 04:06:00,394.0946350097656,394.0946350097656,394.0946350097656,394.0946350097656,394.0946350097656,2576384
2020-08-04 04:07:00,394.3294372558594,394.3294372558594,394.3294372558594,394.3294372558594,394.3294372558594,4994048
2020-08-04 04:08:00,394.0147399902344,394.0147399902344,394.0147399902344,394.0147399902344,394.0147399902344,173056
2020-08-04 04:09:00,393.7453308105469,393.7453308105469,393.7453308105469,393.7453308105469,393.7453308105469,0
